,log2FC,symbol
8870,-0.27932330425000007,IER3
134218,-0.2795316427500012,DNAJC21
3163,-0.2800038684999997,HMOX2
6640,-0.28008968874999995,SNTA1
9583,-0.28052956400000006,ENTPD4
57228,-0.2807450992499998,SMAGP
26515,-0.28079202900000055,TIMM10B
402055,-0.2808764207500003,SRRD
3482,-0.2809194049999988,IGF2R
159013,-0.28104053424999886,CXorf38
4650,-0.28131014875000027,MYO9B
28990,-0.2813674025000008,ASTE1
22881,-0.2813797087500003,ANKRD6
55312,-0.2816323017500011,RFK
10671,-0.28172126750000004,DCTN6
29087,-0.2819507315000003,THYN1
4718,-0.2820346864999994,NDUFC2
4905,-0.2822182757500009,NSF
27304,-0.28225364350000026,MOCS3
10559,-0.2825935357500011,SLC35A1
5531,-0.28259609825,PPP4C
92335,-0.2827731202499999,STRADA
83941,-0.28278780549999993,TM2D1
283554,-0.2829238162500003,GPR137C
51742,-0.28318156975000086,ARID4B
55333,-0.28335975974999883,SYNJ2BP
8462,-0.28340113349999996,KLF11
112752,-0.28343596450000064,IFT43
4717,-0.2834512115000001,NDUFC1
3310,-0.2835649992500002,HSPA6
11236,-0.2837871842500004,RNF139
55862,-0.28389797799999883,ECHDC1
112858,-0.2845786887500008,TP53RK
55819,-0.2846388387500012,RNF130
10558,-0.28464354850000007,SPTLC1
79591,-0.284702596999999,ARMH3
3225,-0.28475858174999935,HOXC9
7975,-0.2848666735000007,MAFK
57396,-0.2849482634999996,CLK4
285605,-0.28532323900000023,DTWD2
100128822,-0.28609344224999944,LINC01003
23032,-0.28610427474999867,USP33
23112,-0.28634416550000097,TNRC6B
6992,-0.2864077215000007,PPP1R11
53339,-0.2864131624999988,BTBD1
51531,-0.2869469247499996,TRMO
401466,-0.2874675492499996,RBIS
23645,-0.2875118852500007,PPP1R15A
64282,-0.28768152375000255,TENT4B
2770,-0.287737025000002,GNAI1
8559,-0.2879970044999993,PRPF18
9941,-0.2882103385000008,EXOG
8725,-0.28827138049999945,URI1
8816,-0.2883252717499998,DCAF5
29035,-0.2887807187500009,HAPSTR1
4148,-0.28908486000000044,MATN3
5202,-0.2896783572500006,PFDN2
56927,-0.2898759827499999,GPR108
90987,-0.2899497427500002,ZNF251
23142,-0.29005240625000006,DCUN1D4
57600,-0.29019601349999924,FNIP2
118924,-0.2905336042500002,FRA10AC1
26224,-0.2905372507500008,FBXL3
6920,-0.2905681852499997,TCEA3
5378,-0.29101696750000094,PMS1
9117,-0.2911429805000001,SEC22C
11188,-0.2912052799999998,NISCH
9535,-0.29125607175000034,GMFG
199704,-0.29136291475000053,ZNF585A
51029,-0.29144332474999946,DESI2
7277,-0.2920379347500006,TUBA4A
5162,-0.2920430875000015,PDHB
158046,-0.2924741317500006,NXNL2
80021,-0.29261117850000007,TMEM62
8721,-0.2928261274999979,EDF1
91392,-0.29314021775000043,ZNF502
152579,-0.29315463799999986,SCFD2
53938,-0.2937600294999996,PPIL3
51504,-0.29393595750000046,TRMT112
51006,-0.29399989100000123,SLC35H1
54677,-0.29413295625000035,CROT
7593,-0.2941604594999996,MZF1
57532,-0.29424459774999967,NUFIP2
4931,-0.2942599342499994,NVL
11017,-0.29460951525000034,SNRNP27
64769,-0.29471730424999976,MEAF6
11112,-0.2953358609999981,HIBADH
55780,-0.29570619324999914,ERMARD
2356,-0.29579539599999993,FPGS
55180,-0.2957977584999991,LINS1
401152,-0.2959668589999982,ARLN
9640,-0.29598652799999936,ZNF592
4636,-0.29625329975000003,MYL5
143187,-0.2962916255000003,VTI1A
6018,-0.2963141632500008,RLF
252839,-0.2963410737500016,TMEM9
100130275,-0.29708191274999995,TFAP2A-AS1
4790,-0.2971495425000015,NFKB1
339231,-0.2973887865,ARL16
9743,-0.29741337399999956,ARHGAP32
80167,-0.29781123825000044,ABHD18
94241,-0.29827837474999974,TP53INP1
23230,-0.29830276599999905,VPS13A
5467,-0.2986633167499999,PPARD
9482,-0.2988459300000006,STX8
92070,-0.2991760724999999,CTBP1-DT
5877,-0.2992523860000009,RABIF
57617,-0.2993641495000001,VPS18
6659,-0.29963982224999874,SOX4
3340,-0.2996483797499998,NDST1
27327,-0.29975858325000093,TNRC6A
10127,-0.29990182625000017,ZNF263
5613,-0.30027243274999904,PRKX
100506922,-0.30030696224999964,MAP3K2-DT
169981,-0.30030918774999993,SPIN3
889,-0.30037878450000033,KRIT1
27246,-0.3003969847499999,RNF115
94120,-0.30045831399999967,SYTL3
51111,-0.3008376534999986,KMT5B
57560,-0.3008772654999987,IFT80
126299,-0.3008994682500008,ZNF428
84074,-0.30090412450000015,QRICH2
94103,-0.3009180335000008,ORMDL3
26092,-0.30099936899999946,TOR1AIP1
3716,-0.30111716725000015,JAK1
154,-0.30122661250000027,ADRB2
286053,-0.3012504067499995,NSMCE2
10296,-0.301345594999999,MAEA
3133,-0.30152885175000144,HLA-E
64400,-0.3016567185000003,AKTIP
647979,-0.3020350175000015,NORAD
55605,-0.3020436085,KIF21A
25851,-0.3020698887499993,TECPR1
114932,-0.3022675014999976,MRFAP1L1
9530,-0.30249315400000043,BAG4
6643,-0.30251075524999926,SNX2
51244,-0.30262963849999913,CCDC174
57579,-0.3026401450000007,FAM135A
339105,-0.30277512574999976,PRSS53
100289230,-0.30287060074999994,LOC100289230
60412,-0.3030408524999997,EXOC4
8439,-0.30329225824999906,NSMAF
10555,-0.3035696507500001,AGPAT2
57147,-0.30359624950000086,SCYL3
64839,-0.30362232375,FBXL17
139341,-0.3036923322500016,FUNDC1
5504,-0.30372101725,PPP1R2
55915,-0.304186821750001,LANCL2
84817,-0.3044935175000001,TXNDC17
55624,-0.30456372675000054,POMGNT1
23317,-0.30478993075000105,DNAJC13
5708,-0.30507224775000097,PSMD2
1777,-0.3051703324999995,DNASE2
4335,-0.3054199294999993,MNT
10623,-0.3056846407500009,POLR3C
3309,-0.30568897350000057,HSPA5
27235,-0.30573602275000056,COQ2
55219,-0.30580245400000017,MACO1
51290,-0.3060160214999996,ERGIC2
64343,-0.3061815084999999,AZI2
54925,-0.30622441575000003,ZSCAN32
57169,-0.3062585882499995,ZNFX1
387263,-0.3063778829999997,C6orf120
54534,-0.3065641162499997,MRPL50
10116,-0.30662745174999895,FEM1B
85480,-0.30667726400000017,TSLP
1936,-0.30698354000000094,EEF1D
23344,-0.3070258984999992,ESYT1
7227,-0.3071309885,TRPS1
10169,-0.30763473875,SERF2
4728,-0.3076713099999999,NDUFS8
83989,-0.30798640424999935,ARB2A
63932,-0.30844304900000097,STEEP1
826,-0.3084549919999997,CAPNS1
5862,-0.30892474125000113,RAB2A
388789,-0.30945955425000093,SMIM26
55959,-0.30961689249999935,SULF2
644873,-0.30974981074999963,SLC12A2-DT
81576,-0.3099307512499996,YJU2B
51324,-0.30994907224999935,SPG21
54436,-0.309963958,SH3TC1
85455,-0.31023196649999907,DISP2
84313,-0.3102329602499996,VPS25
9550,-0.31039899299999973,ATP6V1G1
79651,-0.31069465600000035,RHBDF2
2932,-0.31082359025000006,GSK3B
1020,-0.31090039925000035,CDK5
1200,-0.31097321850000004,TPP1
2783,-0.31098560624999827,GNB2
81,-0.3113229237500006,ACTN4
387921,-0.31140851575000106,NHLRC3
54583,-0.3114102214999992,EGLN1
10313,-0.3116489925000021,RTN3
100507117,-0.31183761224999973,ASAP1-IT2
54103,-0.311839553,GSAP
84892,-0.3119491444999998,POMGNT2
55623,-0.3119708247500004,THUMPD1
84333,-0.31204121299999876,PCGF5
339123,-0.3120626422499999,JMJD8
5739,-0.3121180819999996,PTGIR
23099,-0.3124140554999997,ZBTB43
51150,-0.31263633024999926,SDF4
57558,-0.312663712,USP35
51138,-0.31279239000000025,COPS4
26046,-0.31287639600000006,LTN1
23168,-0.3129880262500002,RTF1
10513,-0.31307280424999995,APPBP2
23191,-0.3131984699999997,CYFIP1
27236,-0.3132186575000002,ARFIP1
55856,-0.31338230549999935,ACOT13
116985,-0.3133876820000001,ARAP1
347733,-0.31341955125,TUBB2B
55007,-0.31353834700000016,SIRAL2
7589,-0.3137135949999994,ZSCAN21
29957,-0.31388761499999873,SLC25A24
64780,-0.31425084900000044,MICAL1
254428,-0.3142902407500001,SLC41A1
670,-0.31438254224999973,BPHL
8269,-0.3145383485000002,TMEM187
7772,-0.3147672225,ZNF229
79026,-0.31483694324999956,AHNAK
91875,-0.3150878917500002,TTC5
9929,-0.31540130875000116,JOSD1
92912,-0.31540194749999984,UBE2Q2
2551,-0.3155002929999995,GABPA
84272,-0.3155255765000007,YIPF4
6683,-0.31587131224999965,SPAST
1130,-0.3163876762500002,LYST
118813,-0.3163877515000002,ZFYVE27
7347,-0.3165626724999999,UCHL3
22818,-0.3170110777500028,COPZ1
953,-0.31702629024999984,ENTPD1
51065,-0.3174420387500003,RPS27L
10390,-0.3174840937500001,CEPT1
152007,-0.31751994900000025,GLIPR2
54850,-0.3177394894999992,FBXL12
5476,-0.3178713362500005,CTSA
8720,-0.3184404942499999,MBTPS1
79868,-0.31910133024999965,ALG13
9057,-0.3192735504999993,SLC7A6
64760,-0.3193212272499997,FHIP2B
9559,-0.3198836150000002,VPS26A
369,-0.3199154132499986,ARAF
51752,-0.32003730199999936,ERAP1
4724,-0.320151129000001,NDUFS4
23557,-0.3203156414999988,SNAPIN
9266,-0.32044991600000117,CYTH2
5255,-0.3207414347500004,PHKA1
91283,-0.3208589232500021,MSANTD3
340481,-0.3210122620000009,ZDHHC21
64089,-0.32108370449999946,SNX16
80254,-0.3214305792499994,CEP63
7248,-0.32144799349999964,TSC1
6525,-0.3216463704999999,SMTN
222962,-0.3220044470000003,SLC29A4
27436,-0.3221866060000007,EML4
1069,-0.3222538934999992,CETN2
1611,-0.3228112752500003,DAP
1795,-0.32282886025,DOCK3
27243,-0.32285520050000116,CHMP2A
387,-0.3231252324999989,RHOA
23264,-0.3232340197499992,ZC3H7B
85378,-0.3237055507500002,TUBGCP6
25798,-0.3240046942500001,BRI3
2773,-0.3241421529999986,GNAI3
115353,-0.32416338600000216,LRRC42
256471,-0.32430786375000054,MFSD8
140460,-0.32437710124999963,ASB7
146923,-0.3243790572500007,RUNDC1
4644,-0.32442213900000016,MYO5A
29952,-0.3244543642500002,DPP7
388135,-0.3245067640000001,INSYN1
55654,-0.3251462074999987,TMEM127
23376,-0.32516889925000036,UFL1
286101,-0.32523814625000025,ZNF252P
492311,-0.3252450205000006,IGIP
7249,-0.32527406500000033,TSC2
2954,-0.3253114539999995,GSTZ1
10237,-0.3254504900000015,SLC35B1
55614,-0.3257997604999998,KIF16B
65084,-0.32580894750000056,TMEM135
23443,-0.32605276399999994,SLC35A3
427,-0.3263627094999979,ASAH1
85440,-0.3263693490000019,DOCK7
200185,-0.32680197,KRTCAP2
27018,-0.3269940200000008,BEX3
254359,-0.32719655124999925,ZDHHC24
10227,-0.32734918800000035,SLC75A1
9829,-0.32745578675000075,DNAJC6
51070,-0.3274620049999992,NOSIP
25844,-0.3276369717499996,YIPF3
6301,-0.3277409272500016,SARS1
1299,-0.3279179609999998,COL9A3
159,-0.32814889550000004,ADSS2
7262,-0.32842436050000057,PHLDA2
55244,-0.3286167809999996,SLC47A1
253430,-0.328784626,IPMK
1514,-0.3288399019999986,CTSL
55341,-0.32887076349999944,LSG1
7105,-0.3290713267500003,TSPAN6
57414,-0.3292779402499999,RHBDD2
51517,-0.329389731,NCKIPSD
3927,-0.3295059000000009,LASP1
206358,-0.32953830749999957,SLC36A1
966,-0.3296004625000002,CD59
2923,-0.32964900824999965,PDIA3
4255,-0.3302210524999998,MGMT
23247,-0.3303347407499997,KATNIP
55140,-0.33116732675000105,ELP3
7403,-0.3313426592500006,KDM6A
53343,-0.3313788520000003,NUDT9
10799,-0.33149208425000065,RPP40
11234,-0.331767039499999,HPS5
57728,-0.33185408524999893,WDR19
7220,-0.3320194407500008,TRPC1
26610,-0.33225626549999987,ELP4
2109,-0.332324164500001,ETFB
26054,-0.33241707100000006,SENP6
254065,-0.33269453574999996,BRWD3
6993,-0.3329556025000002,DYNLT1
641700,-0.33309187425,ECSCR
10005,-0.3331100169999992,ACOT8
84061,-0.33327796849999913,MAGT1
10087,-0.33363815974999955,CERT1
9325,-0.33364057474999953,TRIP4
54467,-0.33364209574999926,ANKIB1
8634,-0.3339358394999987,RTCA
79443,-0.33395783024999925,FYCO1
56943,-0.3340756434999994,ENY2
7474,-0.33453446750000104,WNT5A
7525,-0.3347449175000019,YES1
55779,-0.3348198037500003,CFAP44
5170,-0.33527852149999937,PDPK1
7596,-0.3353525780000002,ZNF45
26049,-0.3353583452500004,FAM169A
10577,-0.3353628174999983,NPC2
1522,-0.33541764375000227,CTSZ
9706,-0.33552151150000054,ULK2
27241,-0.3357946820000004,BBS9
64976,-0.3358355732499998,MRPL40
116143,-0.33617846225000036,DNAAF10
114882,-0.33628655750000114,OSBPL8
54758,-0.3365066325000008,KLHDC4
23051,-0.33654103724999906,ZHX3
330,-0.3365861324999999,BIRC3
4898,-0.33715922050000025,NRDC
197259,-0.33730230700000075,MLKL
91748,-0.3376396420000001,MIDEAS
10809,-0.3377165445000001,STARD10
727957,-0.33776237175000023,MROH1
80135,-0.338017455000001,RPF1
55791,-0.3381827630000007,LRIF1
55308,-0.33818985175000016,DDX19A
57103,-0.3383268225000009,TIGAR
23409,-0.33846924550000024,SIRT4
55741,-0.3388308607499999,EDEM2
56986,-0.3389077655000001,DTWD1
64764,-0.3389265447499996,CREB3L2
1121,-0.3389737197499998,CHM
5664,-0.33928131750000023,PSEN2
4350,-0.33939276000000085,MPG
221830,-0.34002161675000053,POLR1F
54887,-0.34009840525,BLTP3A
23543,-0.3404115980000011,RBFOX2
1476,-0.34055773250000065,CSTB
29070,-0.34068466774999884,CFAP263
2286,-0.3407130539999983,FKBP2
56917,-0.34085980525000004,MEIS3
100859930,-0.3413195014999997,HEIH
29074,-0.34189379999999936,MRPL18
26061,-0.3419624424999981,HACL1
51564,-0.3419707394999998,HDAC7
84984,-0.34220429249999995,CEP19
23705,-0.34223995974999966,CADM1
26993,-0.3430420592500001,AKAP8L
51008,-0.3430595997500001,ASCC1
378938,-0.3431082052499974,MALAT1
5927,-0.3436189267500005,KDM5A
284454,-0.34386132950000103,MIR23AHG
27342,-0.3441468527499989,RABGEF1
29934,-0.3442035619999997,SNX12
51455,-0.3451372237499992,REV1
51128,-0.34534425499999966,SAR1B
51186,-0.34583099499999825,TCEAL9
100506119,-0.3463091490000001,LINC01503
25950,-0.3464502714999984,RWDD3
57461,-0.346474959,ISY1
55167,-0.3465577705000005,MSL2
26010,-0.34660249374999985,SPATS2L
84064,-0.34662606550000064,HDHD2
3913,-0.3467264805000001,LAMB2
50619,-0.34716960874999936,DEF6
9950,-0.34728945899999886,GOLGA5
9665,-0.34734723925000033,MARF1
2879,-0.34741207000000074,GPX4
2771,-0.34769609625,GNAI2
84961,-0.34780052149999996,FBXL20
3839,-0.34784076500000083,KPNA3
10245,-0.3478815327499998,TIMM17B
26263,-0.34798439050000063,FBXO22
23080,-0.3480295474999995,AVL9
8635,-0.3481460130000009,RNASET2
23788,-0.34829888350000004,MTCH2
84324,-0.3483726192499992,SARNP
25934,-0.3489951815000012,NIPSNAP3A
55234,-0.34946984475000065,SMU1
27309,-0.3498332492500005,NOAZFP
93164,-0.3505228069999995,HTR7P1
5550,-0.35075859574999946,PREP
23270,-0.3508143505000003,TSPYL4
132160,-0.35108255649999975,PPM1M
51306,-0.35163344525000184,FAM13B
284021,-0.35170973049999965,MILR1
55112,-0.35189260649999987,DYNC2I1
162967,-0.35197141649999963,ZNF320
5360,-0.35212803099999945,PLTP
55665,-0.35242533700000056,URGCP
8690,-0.3524589804999998,JRKL
91947,-0.3524696994999994,ARRDC4
23190,-0.352614925000001,UBXN4
54741,-0.35293809999999937,LEPROT
84926,-0.35329665825000056,SPRYD3
1829,-0.3533584325000003,DSG2
9467,-0.35354866200000057,SH3BP5
79753,-0.35375676374999987,SNIP1
6049,-0.35382938050000057,RNF6
83637,-0.3542651440000002,ZMIZ2
221143,-0.35450347599999965,EEF1AKMT1
221061,-0.35453795299999946,FAM171A1
51663,-0.354682959999999,ZFR
7009,-0.3547614699999979,TMBIM6
58489,-0.3551068709999994,ABHD17C
7741,-0.35523783075000015,ZSCAN26
55114,-0.3555587507499993,ARHGAP17
57132,-0.3556700427500008,CHMP1B
25793,-0.35590921975,FBXO7
4055,-0.35600625675000064,LTBR
55602,-0.35602668450000063,CDKN2AIP
56922,-0.35628706450000003,MCCC1
2968,-0.3564095077499996,GTF2H4
376497,-0.35672608300000075,SLC27A1
767579,-0.35697220874999935,SNORD114-3
149951,-0.3570050880000002,COMMD7
11037,-0.35706656774999956,STON1
9632,-0.35718549025,SEC24C
23412,-0.3573365725000013,COMMD3
22879,-0.3574136690000005,MON1B
64084,-0.35759078550000023,CLSTN2
388722,-0.35769338724999944,C1orf53
28973,-0.3578841192500004,MRPS18B
11336,-0.358063177,EXOC3
10483,-0.35808243274999985,SEC23B
9204,-0.3581119560000001,ZMYM6
10618,-0.3583901692499989,TGOLN2
57591,-0.3584642565,MRTFA
51506,-0.35851739250000136,UFC1
8801,-0.3587259454999998,SUCLG2
25805,-0.3588290050000005,BAMBI
56261,-0.3589260332500004,GPCPD1
51439,-0.3591997760000005,FAM8A1
100533106,-0.3592053147499996,ZHX1-C8orf76
9086,-0.3602370782499982,EIF1AY
9043,-0.3603773262499992,SPAG9
414919,-0.3603948177499996,C8orf82
23382,-0.36043529725,AHCYL2
23272,-0.36063021924999816,TASOR
55279,-0.3608918862500001,ZNF654
22950,-0.3609604247500009,SLC4A1AP
55847,-0.36132433750000104,CISD1
6777,-0.36133247800000046,STAT5B
29945,-0.3613566069999994,ANAPC4
8554,-0.36146500075,PIAS1
4853,-0.36154617474999995,NOTCH2
80344,-0.36198216450000054,DCAF11
57097,-0.3621192615000002,PARP11
51035,-0.3622498245000001,UBXN1
5431,-0.36243385999999944,POLR2B
80380,-0.36243724050000026,PDCD1LG2
120935,-0.36289124724999944,CCDC38
162,-0.3629226765000002,AP1B1
114625,-0.3629770382500004,ERMAP
2107,-0.3630683300000008,ETF1
128,-0.36338878749999814,ADH5
55116,-0.36354662925000003,TMEM39B
54014,-0.36366959174999813,BRWD1
196463,-0.3643640509999999,PLBD2
112611,-0.36452332174999924,RWDD2A
55634,-0.3647317587500005,KRABD4
79783,-0.36502149424999963,SUGCT
23064,-0.3650426085000005,SETX
3781,-0.36533258125000057,KCNN2
4214,-0.3653627014999996,MAP3K1
100507254,-0.36536631050000024,LINC01013
63905,-0.3656541082500002,MANBAL
51318,-0.3658598159999995,MRPL35
84851,-0.36592793899999876,TRIM52
84298,-0.36622724050000066,LLPH
8346,-0.3663053937499998,H2BC10
51248,-0.3663613997500015,PDZD11
58477,-0.36636303925000036,SRPRB
9900,-0.36638823450000046,SV2A
147965,-0.366525943750001,FAM98C
55667,-0.366630519000001,DENND4C
11311,-0.36685113775000033,VPS45
57562,-0.36718527624999986,CEP126
23341,-0.36799334625000046,DNAJC16
113402,-0.36805386500000026,SFT2D1
8481,-0.36806989275000035,OFD1
7319,-0.36841626000000005,UBE2A
80230,-0.3690735857499998,RUFY1
79142,-0.36918836799999966,PHF23
64130,-0.36922869500000033,LIN7B
50808,-0.369307899999999,AK3
4267,-0.36956250450000105,CD99
7629,-0.3696019852500001,ZNF76
84895,-0.36962708174999914,MIGA2
144100,-0.3697313637500006,PLEKHA7
9532,-0.3697685322499993,BAG2
80830,-0.37003481775000013,APOL6
4942,-0.37045971750000106,OAT
85013,-0.3705244704999995,TMEM128
149041,-0.37077087075000037,RC3H1
339290,-0.3708383302499989,LINC00667
5929,-0.3709802204999999,RBBP5
29767,-0.37113986249999975,TMOD2
5910,-0.3712151584999983,RAP1GDS1
10238,-0.3713579932499993,DCAF7
1140,-0.37141902300000007,CHRNB1
80028,-0.3715218892500003,FBXL18
4520,-0.3716804810000003,MTF1
9741,-0.3720521175000009,LAPTM4A
79641,-0.37216520625000005,ROGDI
57003,-0.3723204947499994,CCDC47
11070,-0.3723406650000003,TMEM115
30850,-0.3724163532500002,CDR2L
64224,-0.3724453342500009,HERPUD2
3708,-0.37291385000000066,ITPR1
57553,-0.37300544499999955,MICAL3
96459,-0.3731123434999999,FNIP1
51569,-0.37334683874999985,UFM1
8648,-0.37339568524999933,NCOA1
5616,-0.37365347574999985,PRKY
10186,-0.3737394077499996,LHFPL6
1523,-0.3740172677500011,CUX1
7392,-0.3745126120000002,USF2
23369,-0.37547550300000054,PUM2
60592,-0.3758205925000002,SCOC
8315,-0.37598577899999874,BRAP
29880,-0.3763949822499981,ALG5
55748,-0.3765965300000005,CNDP2
84304,-0.3766893275000003,NUDT22
146050,-0.3768699060000005,ZSCAN29
8729,-0.3768809332499998,GBF1
203245,-0.3771523615000003,NAIF1
7295,-0.3771718900000014,TXN
329,-0.3771903099999996,BIRC2
6814,-0.3772703249999996,STXBP3
53407,-0.37745746000000047,STX18
22903,-0.3774639790000016,BTBD3
116151,-0.37788927275000006,MIMS2
81502,-0.3780790942500003,HM13
27030,-0.3780888042499999,MLH3
10956,-0.3782686145000005,OS9
54625,-0.37845825725000015,PARP14
9969,-0.37849097249999986,MED13
100507634,-0.3789435972499997,LOC100507634
196792,-0.37911573850000035,FAM24B
823,-0.3792234742499998,CAPN1
23207,-0.37940400899999993,PLEKHM2
23352,-0.37969218350000045,UBR4
27031,-0.37985123799999876,NPHP3
158358,-0.3803118177499982,BRD10
25917,-0.38047506900000005,THUMPD3
57670,-0.3805785799999999,KIAA1549
8871,-0.38065077175000006,SYNJ2
64091,-0.3810278469999999,POPDC2
83699,-0.3810968247500002,SH3BGRL2
55031,-0.38135671649999914,USP47
2736,-0.3814047222500001,GLI2
23503,-0.3816051224999999,ZFYVE26
285362,-0.3820446762500005,SUMF1
55793,-0.38207429325000053,MINDY1
10098,-0.38212870799999976,TSPAN5
23582,-0.3821550924999997,CCNDBP1
9692,-0.382304425750001,PRORP
9975,-0.3823699825000002,NR1D2
1453,-0.38322775475000004,CSNK1D
80709,-0.3835677024999997,AKNA
10908,-0.383585745,PNPLA6
64747,-0.3836747612499991,MFSD1
4071,-0.38419324499999874,TM4SF1
554206,-0.38423262800000035,LCMT1P1
153396,-0.3843506702500008,TMEM161B
57587,-0.38438932825000016,CFAP97
84060,-0.3845161509999997,RBM48
81790,-0.38465926800000005,RNF170
374860,-0.38478731324999993,ANKRD30B
598,-0.3852128727500004,BCL2L1
59339,-0.3853020169999999,PLEKHA2
9765,-0.3854375167499988,ZFYVE16
80195,-0.38545369875000013,TMEM254
334,-0.38584744850000163,APLP2
27069,-0.38587326000000033,GHITM
10960,-0.38597025625000114,LMAN2
10437,-0.38646311849999915,IFI30
8228,-0.38666697925000015,PNPLA4
8540,-0.38714791899999934,AGPS
26017,-0.38742406024999987,FAM32A
55179,-0.3876821962499992,FAIM
7879,-0.38774699150000025,RAB7A
5820,-0.38774820099999907,PVT1
222389,-0.388003678,BEND7
4297,-0.3883680267499994,KMT2A
84749,-0.3885542874999999,USP30
5469,-0.38858274099999957,MED1
22926,-0.38882986275000153,ATF6
84885,-0.38913168649999896,ZDHHC12
1263,-0.38967868549999984,PLK3
10100,-0.38971524825000037,TSPAN2
6641,-0.3899297525000005,SNTB1
10999,-0.3899927522500004,SLC27A4
29,-0.3900255210000001,ABR
79780,-0.39038007325000024,CCDC82
57143,-0.39063982549999965,ADCK1
5607,-0.39073048524999976,MAP2K5
120526,-0.3907745795000004,DNAJC24
23787,-0.3909153525000004,MTCH1
414328,-0.3909259292499998,IDNK
5611,-0.3910736589999999,DNAJC3
5747,-0.391129587,PTK2
11067,-0.3912892690000005,DEPP1
23647,-0.39139306899999937,ARFIP2
2591,-0.39188551524999937,GALNT3
55544,-0.3919356962499996,RBM38
503693,-0.3921182032499999,LOH12CR2
26156,-0.3922320752499999,RSL1D1
55900,-0.3923231435000005,ZNF302
390980,-0.3923696459999997,ZNF805
54995,-0.39238940350000107,OXSM
